work_id,field_id,period_start,abstract_language,score,text_sha256
W2331288721,25,2005,en,0.955136775970459,2ada624295412ab3d8a552fe74768633c59da8c785384cfe43f27bd9aa85995a
W2086908834,31,2005,en,0.9139785170555115,4d46b068b4085994590dc5fd39bfdcd8c7dbb82ad67d14da86da86bf91817955
W4366678053,22,2020,en,0.9360386729240417,ed6d64d4feb905d64d1d38fa4e571f9d3f65bc6448f3fabe253ac2a201cb9594
W2124701951,36,2010,en,0.9627403020858765,df94f0995991799713178b4415f2da447a52c33d80e7851792401f32725f3e95
W2047697023,24,2010,en,0.924805760383606,34013ce4809bf29ac9f3c4491f6a475b700a8cb98e3bb07486b6349547e5fcf8
W2353347916,32,2000,en,0.9227395057678223,d211f65dcbf51ccc754e929eed270b2954a09884d48bb7a4618bc702a3c57a91
W2374521273,27,2010,en,0.9392024278640747,f29d8ad351d6ddcc09d920c9bf008d3077fe68d6ff6b12c89ccc66542616d521
W3015786368,23,2020,en,0.939607560634613,e7c93af0234f02f7006266a555483f74b5a79adf6e19b32cd04f397e54129c34
W4281647594,22,2020,en,0.9482730031013489,e9f946fc2cfcb59aecc3528e16b097c99eb312b92ee13a0110e430a72da3d907
W2220059842,27,2015,en,0.9298397898674011,16fe08ee3ef75effa9bed6ab299078cf449f671639aae16c16648e370e693ea4
W2767704996,33,2015,en,0.9048340916633606,b857eccd9b1577d8070534f99925563913aed0b383bcfd6162af51b2b5275e84
W2165549628,31,2005,en,0.8855783343315125,d2883465c89f83cd9c23399a847ec6e8ecf9a09afb8487f337cf00b473dba649
W3200674147,27,2020,en,0.9365077614784241,3eb72517d022cc884fff8fc445989af873863eb7dff8ee54fa930b3c90b5ed57
W3118305671,11,2020,en,0.8871156573295593,cee6c6ff067f0557c2ed48fc3910d60608f04ba855b00e7f65ffd1fabd56108d
W2080062706,27,2005,en,0.8835247755050659,dea18a39c85c6e9717153e1a2016204ffbfa3458cba733789928ba18e8f2a59b
W3119498535,32,2020,en,0.9584417343139648,0dd789a91f18ddd1b7c21fec7fd85c7e35763c73471abc62b844eb9c487a8273
W3179534900,27,2020,en,0.9561043977737427,77b424e2084206c17a94e4b50dac22b9d1b784af00d10be011e8f2f1f9df2496
W4252061654,23,2020,en,0.9526879191398621,ee1e48597463f6fe499e646f0660f20a8786650828ac8e416628d92aac439c60
W2962171693,25,2015,en,0.9150723218917847,65d69892101d18359980cb0785c23530daff2af3686a3e38b0274787b496294c
W4253135029,25,2005,en,0.9165511727333069,32c9ed488abe2bc7bbfc0ef7734ed9035bd1ee4f996ffabe03ae9618a8d79539
W2318466498,13,2005,en,0.9324121475219727,0c748d5cbd8af4ee1637724caadee2cd72f383e6f50f6296de737899f5269113
W4377233712,22,2020,en,0.909702479839325,f5dd6024bb07422bb860ad5c1c2894a21b956758adc29ec611acfa2924e7d046
W2888989166,12,2015,en,0.9545111656188965,574a92f7ee538a555615ac4d286926a1dc63cd7ea796669128c1e9b59f7ce8b8
W4408007399,33,2020,en,0.905216634273529,237651d4e638d55ff12aee56dc299ceb6329842130dec59982a83b5accc7f68a
W4405365462,22,2020,en,0.9472745060920715,638e1348a85d90bb982d3636809a1dcc61522670b13ab96ea5774723ae86df15
W3097435565,17,2020,en,0.9177390336990356,0f9beda2756559c0a5aa09e5d4d7e6a6bb8d92820030fd1ca8e1313fb75f9278
W2983441955,27,2015,en,0.9063026905059814,c070f7339d318e679b84defd75d48c1bfbd4eff30131a73ac237e0409e0fb3db
W3173228547,27,2020,en,0.9363014698028564,7532f5cd0b3515a366251964d53208974a8d9b60e1beae8132ab71ebaf3c1dff
W2029991684,27,2000,en,0.8848291635513306,d398b83eb56f17bc6804758381965e1f89e2230baa798a1f18e5485e8e146923
W4221041718,32,2020,en,0.9425609111785889,67da021240dff16522e7f627e981fe2611e18de8368d5346b28cefea47d67e35
W2590324484,32,2015,en,0.9359921813011169,9cf751eb9d93b8b9b01717efd8bd4f918b16cf03a87e25ab3fbca17fc6324525
W599685480,33,2000,en,0.8988528847694397,be4907dadffdffd573e97a04b36507039bf58baee98ce75ed2a636bdca808900
W2349222335,33,2000,en,0.9724612832069397,8c681de0e9189cddbb75652d6e088188f86da8c2315dba62c9c51d9e204c0291
W4251154785,27,2000,en,0.9468668699264526,1314d041d473908a0dad2e54f6b2863021df378efcf6a84100510a309e63c9df
W2993805694,22,2015,en,0.9382372498512268,30e61b6addefadef3cabc7dfba99f05a6679a6367c955d9639da86d092cc2c01
W3015932766,12,2020,en,0.9613762497901917,0af030e55b91da4f4f6b7621de359b5f7d7a8f83ff4af761fe30b3dc7b7db717
W4400239640,23,2020,en,0.9535819292068481,c0520731932f3fc51d39606e539b5379854313a95803aa80f577e1eb504aef0f
W2029062582,22,2010,en,0.9662721157073975,2857fef7a6bf715223f4d04cc8c53cd7e81bb3f8728e79c46580f704b84f70e6
W4206119631,25,2020,en,0.9264652132987976,e1693aa460a634c3be69d087f6a9f4442723eeb8d0c1d79716bf917413eabbed
W4399195125,11,2020,en,0.9469302892684937,856ae4e6c230f479123b369621a76002f73a6ab694a9db4b89e3a629c2628c5b
W2358608137,19,2005,en,0.9046623110771179,d13470441c19c2dc67b0db9c24951bf245509ca756754b6a3b681af0562a91ca
W2363439540,29,2000,en,0.9574646353721619,4e5067c9e196a2e7935d92e926ed98172e1f92fe5618a73cb66ce01385dadfa7
W2324547810,22,2000,en,0.9727414846420288,db307093f26ea428ab55d6c689a0a5acdc6a8cf3bf7a46b375f261a28692152d
W2885333584,13,2015,en,0.9437040090560913,08c6af54d31a4e689475d39e7ff7382bb4069e0c96f96c810d5e885b56511613
W3213871653,23,2020,en,0.6148675680160522,25ac0d0102607681425a8edaaf8c31c33fa18757a1d0a014f9c41435405886bd
W4388655346,12,2020,en,0.8852090239524841,933a57fda4d13ef945a6446183ccabc5999e2e24a6ff709f4684a19695517c34
W2372833028,11,2005,en,0.9327704906463623,bf27248b70d312fbf8692acebd0f370225ea13c81dc7922f8daa09e92c57ce10
W2971467661,14,2015,en,0.9697712063789368,7eba6d76841c479cd03d686f47efe2b141333d8d99da230b08fe04e0f5d30597
W2183592388,17,2005,en,0.972798228263855,846b2b36963d5c62aa971ca5599c00eec52f6753079b88a1db59a51c9104731e
W2763934654,13,2015,en,0.9395239353179932,4ff2a97ac9c0663d98e2c50c7fa39c4e131f3c8f01b1b65c67441a7a5af4bad2
W1565960190,12,2010,en,0.939083993434906,4618531cb724b2b70128ec57a01c04bfdffb3ea6ec48ee1ee27e152e8e28c2da
W1585485230,27,2010,en,0.9475400447845459,1b34a120d302614dade38233946aa735b6612a0f2db1825ad79d09d95dfcb06f
W4232717744,17,2010,en,0.8974201083183289,7b7f1b5b97e334adebbc4d0e93f70c8f27f5d74468773cb13651878c2ab0ae36
W3094453200,24,2020,en,0.9236245155334473,6906799797a1b7235e1465d1852a2966c0d8107c82ee1e9c913f913e79ccf747
W1989665370,28,2005,en,0.8691698312759399,8cf82ce64ce1dddcddad4ed4d0abeedc4cb2f026cb3c331d219c2db84c133720
W2358812467,27,2000,en,0.936978280544281,599fe1a71b57229e8416fa98482f200d5b7fcdf9e197f43c92a2c0e6153accd1
W2913934015,22,2015,en,0.919826865196228,9d9b661a4ed73d242a5a4f39202396470ac891410174372bb66dbc92adb1e673
W4372333262,27,2020,en,0.9664261937141418,2fa9bfca66bfa9e97f0e9e46316c49a384ead844124377adabf219bc31083a07
W4409642044,22,2020,en,0.9324191212654114,3bdf3fbee4d42493c78696ec143c43f35e3927b7a4b4aeaa56dc94f3d3fbbf54
W4210625331,36,2020,en,0.9476367235183716,f3fd2126cd3bbd8e5dbaf5549271557b00a6b4cbee3681e6a15cd92c30abffa5
W2011968640,11,2000,en,0.9699648022651672,4ab63d991217d6599ebd2c49fd600a73844c2ec545220bc060e610c2c8462948
W4307465118,27,2020,en,0.9221242070198059,26f44a2c4f9cad6a588c56f07a5b9c94addc9a666523f29511a9fbdb3505f6e5
W2027643945,22,2000,en,0.8911240100860596,5cf35636cbd5a1ef2375edf2e210ee7becc9f45f9ea6ea09c70475088b483998
W1988365873,27,2000,en,0.9435450434684753,8e95701ef8e08cf6c7482db40fc596c7cdfd1776dbe326048c1d4d9a556b524b
W2121191271,36,2005,en,0.9438134431838989,5d65c8bcb2391738b7b481ad95e0c4cf9834e5f424672f6525e2723f8e393e9a
W4403458412,30,2020,en,0.9188662767410278,ba10761f68d10f9cf5df409f33957759856cedffb70d2e7cb9e3dd85f39f5b7e
W2066732962,22,2010,en,0.8981401324272156,77cba9d45faccf4a87337bcacd1dc06bf58b075b21b31f0a472b57ded24b1e11
W2133939231,31,2010,en,0.8609626889228821,b4a86a05bc569054159bfc6dda6754dc244f3cc2f9e3f2b9242f484809905710
W2033138786,16,2010,en,0.9182194471359253,c8a7197b8743f06559501ff8f65e9cd04c148298393ed3ea68abc10f67b11506
W2516637973,31,2015,en,0.938187301158905,25eb804d520e51e5fc7ea4136e8ff85a22f49c7ca016c00ee0b08f99b92690b8
W2551605575,18,2015,en,0.9391283392906189,40989ff6b2b3ff05247be23cfc2f93931cfa586a1b92cf45905bde909ca469ae
W2127298030,17,2005,en,0.9605439901351929,c2b17d19b12527aaae6c1c12dcb7c57d326a3df3dbd6db71ab989f55c153ba6a
W2121573183,14,2005,en,0.9045665860176086,04fd2ffb38a116ff7fbe5c135213196ee793c1d99d7342f3bd952c2fa80e75c9
W2358091896,22,2010,en,0.9430720806121826,8bad289728862a6731bde638ca03d0dcfdf630aac326d9f5f5168478011470a8
W4298002603,23,2020,en,0.9065622687339783,3a1cbe1cac2a2538529b291329b4b506c3479a8964902df2e220cce201c9b3fc
W3196273954,31,2020,en,0.9340075254440308,afe11b2d2d7cd937ba901e3d44238ecd00f8f6d0c68177452600c9d528d82886
W2963502127,22,2015,en,0.8789822459220886,7fb4fb75b9587797ccb83a58f6b00c65e4f01b5c9175c25dcfe65a3053607186
W2602661209,13,2015,en,0.9285029768943787,734d78fa6603f211478240b31fbde1e818295ad79b3a73f1dee1dec224beb7d8
W1972541594,16,2005,en,0.9653877019882202,5fd5a803561cc70f984eb7e5628d288a403316ed194d6179f9f89cf1736b2ec7
W4391482314,13,2020,en,0.9417824149131775,a51fd31ff997aa3bea756fa860153eb5a4418dc749a99af9871eacf7f715d96a
W1979402114,22,2010,en,0.9196192026138306,ab82df0bb3d54b3ebe1bc2f4017146617ee06a6e2ec5f108400f902f67f9bacf
W2167723186,27,2005,en,0.977170467376709,3b2289bb26112ced0b9a4be9e67b727d19721a1cb1e9cb20b4bccf8765818949
W2027045350,27,2000,en,0.9348819851875305,b6541c584ab2ee806c4280a9349a844f8b49ab4005f1de7f0200e153b9008961
W2379669745,17,2005,en,0.9561976194381714,30fa64b6b3972800a8274545aca320b0d56b952a71a42de67c00b41e6541df4d
W4386197640,22,2020,en,0.9487766027450562,85499115196fca882fd506e23e5d2486037a57453944b918067cd79c9b1e1a61
W2803105287,25,2015,en,0.850473165512085,7b52d59fb26631c30a8f94b83d012446d8db5aefcd54f17e07076b98df00ac0e
W2005139990,31,2010,en,0.8898693919181824,46c527b79e73c9a470acde6230b3559b6884739bbff4da3057762d373411126c
W3012056625,27,2020,en,0.9190351963043213,4ec595eb12d7d8dd43eca1c2353f0eb7ed47becda5c7537998ade20af7e8658d
W3167846414,22,2020,en,0.9220947623252869,9b4730cac93cdb47cda1e59ec122dabd5b4d97f4c1c8873796d4c354d9f610d5
W4281636564,27,2020,en,0.9359213709831238,f192ca347e85141a1829dca79f87a82837cee9af08038a8809022af2ae8144a3
W2782740490,27,2015,en,0.9271066784858704,4127b17885f19a2d5a8514b54e46e7ef53b64535a32a2bc201d59be88af1b33a
W3162849954,23,2020,en,0.9693485498428345,686113e0dee8d83fe0ea36240721f8f7ccae0beda6736e4e7830d85616edafc7
W1828456296,27,2010,en,0.9829966425895691,5165ed18df49e3a31acb67b050bd2f9295dc35236e8e83068d2013af02b4d67e
W4387578134,31,2020,en,0.8837990164756775,65c6a367c09ed6bdddba21ad1120c481126321c5e3d956032b43408402276e40
W2151437104,22,2000,en,0.937433660030365,e97fa869ecb0dd114a70074bf9422cf7e6221ec7ff8b76424f34650d45d91295
W2392532043,20,2010,en,0.8984977602958679,7d2ad0ffd38f0da56165c7f7ae83f7c3a156641f0c9908a26730121cffc507d4
W4403605142,33,2020,en,0.9372615814208984,07e80476d625ca187f89c0dee0177b5dacfe5aada95480ad15ae1afa5a87c423
W4396233074,27,2020,en,0.8811776041984558,76e7ff63d78cabc38fcc41c5b67cfb5252c50ea8aa0a9aedc0e45398ab7d8345
W2374561604,22,2005,en,0.95401930809021,4959305c3ca74d44f23f1fa9fa874fd65a49e256d72726dc7589bf253ef867fc
W2103572792,27,2000,en,0.8946465849876404,b757e860f6ddf41a340c92de5c5084588e4ba1eb98cce66a90c3d0056d8e1520
W4397288932,35,2020,en,0.9544541239738464,dca1404ca01ec7eebe218981ea37ccc848c4dbaca30f12593c7de2a9e337f955
W3122713646,20,2010,en,0.8740435242652893,d0fac4f90fbe2f7a2de17972c033e4b3f59850b88bbe732fc5f2b1beb3212f4b
W4405762290,27,2020,en,0.8893690705299377,27ee1ac51b65c0b2abcf9c33786f0e42cf678f5cc346d9af3b8708ab1e075071
W2604527333,32,2015,en,0.9520663619041443,27f31f43ea59d3ce6bb5fe096fdad59be67d5ac0e07be35c5a8590ad070aed1e
W2384052103,13,2000,en,0.8824403285980225,94aa6def1f782161fb852ff68680b4155c7ccf74f14b0a1e439532237208aa0b
W3101247078,24,2020,en,0.9612155556678772,009771eff18f75f1b0433351fa0c0bb679280a19e8b56f6d5d34c91a112c0f24
W2381894323,33,2005,en,0.9450728893280029,2e651e004107f83358300ebadd5929ad07967b659a2fb2547773d5d2a634d318
W3040855990,27,2015,en,0.9515839219093323,9f4796369fede8e4b3f562eb19c7ee5ff2d6db2ee4747a65c3772a3840b28223
W2792775970,11,2015,en,0.890884518623352,efb7ad2f1d4d0976d3b5ca683d3316d18eb1eb0011ba4a2689d06fd5a4eab33b
W4387896275,22,2020,en,0.8923720121383667,c33f6737c39101030136daf6b946df336a58a3e7ab796658c04f06896555fa18
W4309384746,11,2020,en,0.4647577106952667,8e5415ef703e74810dda771dc2feaafef7e23f15d6ae220b508e861a26a26e83
W1965746286,25,2010,en,0.9159592986106873,2c5962edf443e8d57fdafc488b9e385e50ce8d0047407b0ece537badd442e053
W2763919886,27,2015,en,0.9215998649597168,2b9dedec00ad7f992a4e56bdc2fe8fa6584852f990f0c79655d8fd86a5639458
W2089442209,23,2005,en,0.9541440606117249,49ac1925142b569911572619a36a5481a1b57e9833733fe12b1bc60a80314240
W2051582166,16,2005,en,0.914039134979248,1db83426fdf069d5653465977aaf57f1d62b6a6da5562af80d7f719110259fcc
W4213008496,22,2020,en,0.9168465733528137,4de69fa76354f211ebf2e7f75433bc68e9bf2c2b196df5219789b2408512659b
W1798625235,16,2010,en,0.9232491850852966,7dcc0be200c65d89922d4985b1588b563e305cffc05847ef744f61187cc0bc4e
W3211929361,22,2020,en,0.9223154783248901,c9cc91d0e639f13d1c87e22f9aa5eeccfb6d48a08a69b0e9b9e6cf1751bd4d6c
W2597952575,27,2015,en,0.9423660635948181,383668736e3069f16e90bbaeadb23d7d18682cfaa904f7248ad680758f2fd9ad
W1964964556,22,2000,en,0.9126138091087341,51fd5d5b034c8b82d32302e59b2f0fd572b400e451367b549fde0b3dbdeba740
W3183522910,27,2020,en,0.9013556838035583,c2fddf74861451cf4924d7032806f47cdc08e5f808b517f5068c28e5688e57cf
W4225437803,22,2020,en,0.9636866450309753,a629259cb1f962a1ef5a40e6950a19ffed447f6ebe1985b4e1fbe9066e42829c
W2010463688,26,2010,en,0.9296460747718811,1375452bce9cf46c30d81ba451b678f5bca5252c8a429a901db265ac7d03674f
W3000416978,27,2015,en,0.9142331480979919,76115a2c1166f232e4068b5c073b122b37e37eb9cbed8ce59dd6e7dbaeb4cbfc
W4294031227,22,2020,en,0.9217678308486938,ea213422991ef152f54f94465068899eab8182cab527219b1ce2800c67c1c5ab
W4392384246,22,2020,en,0.9029907584190369,21002fc87be4c9c6638388065047cdc02d49599d776ec6f82a81c4ed978ecb8e
W2613814446,12,2015,en,0.9473749399185181,c65a111bd62a377746c26137bb750c98764cc04db9877aaa0ccef079fc727b46
W2980472173,14,2015,en,0.9593449831008911,5a0c2a3ec26e7099488eca67662b5b2fbc31f726e3520143a3b97cfa6229fa3b
W2984342455,17,2015,en,0.9140797853469849,900a6d10c8582d60d87f6196af91dcc924829b8fa6a5ff80e68ad337e614e6b0
W2768975883,31,2015,en,0.9098175168037415,733640dff82c8c826271fa756f8e3a84be7913928b3be554f5dc901d8527cf2d
W2328749250,19,2005,en,0.9429768919944763,5b8876cb1c78cea0a73b1bb648cd05233cd039f62867def8239e7636b1d63c08
W2169907833,12,2010,en,0.9559965133666992,3e10da927ceaefde1a325b2237970b621c7e4462ffde3aec0d77f93d2e9cebcc
W2015878560,27,2005,en,0.9100316762924194,9a94b32c0acc18743480b16892eacdfce044a67fb91ffcbbecaae6779888807b
W3126329931,33,2020,en,0.9582028388977051,6f9c52893af843ed0539915593e3f464a6174048b928fe5439eb46c67d858dcf
W2386192039,11,2010,en,0.9124441146850586,d9af67d15ee9d7f3ee81b1f0c64fbe65dcb6f6064c738be2f5e10b6d0fbd5d6d
W2073250175,13,2005,en,0.924232006072998,d5d440ac504c89cbcd6ef1446fcb072487d0a193f7c3e0b2bbc3b00e81f402be
W2392172551,22,2010,en,0.8597009181976318,49dca3df8a59b5dd2eea0af341839b394d42191467987525f1aafc9c2a432cbe
W4385577805,27,2020,en,0.9449743032455444,361b6a52101bad6f2c83bc39c62e77966e53b33999d5886820f8bb482327d28d
W2494770211,17,2015,en,0.8626603484153748,72faa2f4ade40f274d17652cf9bc3a167fe5e3fa265e37037f3cc81c05c329f3
W2601947521,28,2015,en,0.927727997303009,09709faa0a86c5604229a32110750004a207fb7c3e9ee7a60a38ffdf36a4a24e
W2091409608,17,2005,en,0.8879666328430176,1ab5d31c612ea21c2be99c9f978747a316787de37c2a1aee39fb2faf5cbceeb0
W4287257503,12,2020,en,0.236581951379776,da08ccc19112289b336bba9e8c604a56403fc2104194f4690ae69320350ba6df
W3119452838,18,2015,en,0.9354665875434875,e36990ab4257882e6428e57e4dda1b8352eb7f769b784dc13ae66e308af105f3
W1869296589,17,2015,en,0.9370141625404358,d532fd32ec3b688fb0a6ee3d3349d8727e6c80477ddc752fe20eefdbc4ca7c62
W1998568230,28,2010,en,0.9527605772018433,89e33798f5bff260fa648e20d47fbd32ef4f2efbc93415de0f176b5c4727ca42
W4386744289,11,2020,en,0.9362135529518127,1147d44193aa228e4b73cd509ff4b8118d27a31e25c4eabceaee0ab4d5d91ab6
W2116899774,18,2000,en,0.8570292592048645,dfea842e9f2e9a0bbdc136e5250f3623973804a762d3d8ba5aec053087f3ab5a
W2003636305,11,2010,en,0.9066665172576904,30c6c44c27ea0670a6ff93cccccd47b88ce9d8ee82a8af797acf968b9fa68ceb
W2970410097,25,2015,en,0.9216189980506897,e87af0f59ec7c5109f6551fc0e37fada99cb0f4d0c794909db52cfab9bee1e9f
W1979423655,25,2005,en,0.8440751433372498,9b2400ed39ecd0eebf3e3343098696509e4582fb989ec5ccff43760a3beebd6a
W4309028165,27,2020,en,0.9192318916320801,a4f0cadbda25eb3b46f77b5c02761211cd96f5fb293c582fb540a335326fbeb3
W3115397548,23,2020,en,0.9407665729522705,3d632dca9f025aa79aff41f47c285a79569d5efafa2da856a191de284eb6178d
W2344593380,22,2015,en,0.933914840221405,e2ff31ea7a55e51cb6be2e33a9939b8e741797c8ef1535e6e4450a41c7ca0e60
W2592795135,22,2015,en,0.9437837600708008,71cfdc965b60bb40ebc5a021226d5b95693de156bb9a4f3ea5d836031e8434c4
W1982818462,31,2010,en,0.5942999124526978,5f8330af19726d5d79ec17db22a0ce50c61f8f7c833a49ab92d4e9ff98fb1f52
W2109219407,22,2010,en,0.8542709350585938,9aa3b4ad82f7c0d1c45351de618437bbb8ed806ada838bf301e26cf2fb2daa1c
W7211368838,33,2005,en,0.7981910109519958,2bdc4ec378046921d29ba415c5c14b85ec66607b2f1d2a201bef8663dafa0414
W2889655205,22,2015,en,0.92730712890625,ccaa2f04d41429d52ba68d67a68aa32eb42ee32cfc10a4409d152e1765807407
W2889548062,32,2015,en,0.95389723777771,b8cbed5701fd4e339e62dcea5dcefe2d67b0abe0089dfebe3d2da8d6a9a540d1
W2054783676,22,2005,en,0.8880427479743958,cc1d8677ed6a93d6953b95f51bc6a700a63e49ffba91a7c4cc080aee767a1ecc
W2993672970,11,2015,en,0.9710533618927002,681833c7fd162a3144b633df57f71e0c293f00f8c53b364fbed5acb01e9fd3fd
W2897662618,22,2015,en,0.946342945098877,a9c6087695fdd2cf0e359d36663f444984eea97a7919b7ef63b5a6edc1498b27
W2172557199,17,2015,en,0.9314736723899841,72b0c2d3df69cbbc1957841fc5b11e1c934df1cbfdd37eb554cd8a37280134fa
W2074464678,27,2005,en,0.942449152469635,e7a6669f328977b4a0a3557bf73ac832ec92110cbbaaf944c1e2ec547de50570
W4386751101,27,2020,en,0.9527034163475037,547e43a9f2dfe26d51c7f747c717ed75d08d0d6f177e91dee4e837e99359077d
W2002647116,22,2000,en,0.9108130931854248,61769baac60c0f7a67f4375fd21df65c98b4d6d2a6d7b07def27fe1a1d6fc463
W2181735235,19,2005,en,0.9741525053977966,5e97b40226ed7a4b24ebd34fe27c27184b556a97297c8c97f550965609a366ff
W1970831921,13,2005,en,0.9226405024528503,8c7d5633b5f695d26e3f8252d32fd5c19db01c897bb3d7bc20a4c19aef1d80c4
W83589621,12,2010,en,0.9596068859100342,dad5d4b1bb0bf0ed912c6219fc9e42565bf20af55eaef5659418540eb5b16870
W2294536309,14,2015,en,0.974696159362793,33acbf965967a094e1d40122d02843f612cae6bf4656c4527b3072f347d6cb3b
W4394945032,17,2020,en,0.9285237193107605,c1a178f197e57c02caef837a3bec80a2c0529a4bfbc6f0d1cd3e0e2759000735
W4366278646,24,2020,en,0.9642202258110046,587601d32ff6bece3c0206f40309ba210fb90f3eebf259ea17bd59f6175679d8
W2060493925,13,2005,en,0.9208025932312012,30facce244366eed6bc2b1cca0ddadc7a750ab7abc2dc05b4fb24adc9dbe8be2
W3033688750,27,2020,en,0.9384894371032715,0c0d4d1bb8eb25246f5f755734c0ef21544d49effc90288c2b1bee6b300768e3
W1662876504,22,2005,en,0.9134811758995056,021cd3c78cbf0d387cd3895432fc96eddd4a4ffc696224da83a95ae134ba618b
W2541446883,22,2010,en,0.9512551426887512,2d83b4ae776b7f73e103be89275c192558ae07e5ccf6b8460c15d9ba5051a252
W1441312175,27,2015,en,0.9107641577720642,8a850559e46129119daeeea35fafe4743ff6a7ab9b45b77b55a6d3fe38bfc00e
W2379621835,15,2010,en,0.9232437014579773,a17c2a12e370d75298f3007c50fb02cc788e23aefb7034828c158ef43deec654
W2323859232,13,2010,en,0.9275052547454834,0f289fb7c31af59b19707402e0ef33503b510712a55c4d4103316707e18b1d5a
W3002868739,27,2015,en,0.9403952956199646,f0289480fec1767ba287af0e7ce175eaa7164ce8a0091585e09621ac572dae48
W3011398559,18,2015,en,0.9224520921707153,f75f2a5f3bc6a405ed97c143969d05870ef91ad1981ad0d14c26a7aef85b8d98
W2630766966,22,2010,en,0.9849425554275513,0c360eca449b2426fb4116b1afe605ede8dd1ffac8bd6da4ca2e9d785d635de7
W2895377273,27,2015,en,0.9166203737258911,1b962ab6c38e4a77bde0dd115e52250c5d99009ab25116232d78644148fa52bb
W2360622436,17,2005,en,0.9257928729057312,cb70a42149844736a03a27951037bdf5618ad0d7d9569bc660a149b676886aef
W2130176712,14,2015,en,0.9749921560287476,a2b5401abc85d54bcc5ac280529a4d89a40a1069299e3ae9a4271e88a90a6216
W2185922830,17,2010,en,0.952045738697052,c77b43a832e3aaac3438267ba521091c3b4ccc5b66eae289b7706a23c16e30f5
W601552873,22,2010,en,0.938287079334259,a9e94b9fb4137822e3d8417558a2f9c46c27b69944bf50834fe91a7179f64365
W4389332553,17,2020,en,0.9714568853378296,ae6c188334da9e0f2c2e4c4150267ee88adc203776088c9851099589c61be16c
W2521222843,33,2015,en,0.9465004205703735,b12dd12a84d7d1eebd9eeb44f9ce266338ad6321787129085390c04564c0552b
W2044197877,22,2000,en,0.9157095551490784,c3247bb0d382c8ef27a9ab3bf7abe2e756224b3d5736911680214618ae223ea4
W2091930798,27,2005,en,0.9293305277824402,00a50c2e18ef1bef12c00e158529bf909574361fa8cd0d945bfcc217aeef0954
W2061921958,17,2005,en,0.8418533802032471,faef1037f44ca95b515e0cd04e34ada1f54c6cc80e11cec383f80ec5a7363afe
W2745416417,26,2015,en,0.8773795962333679,3eb390e370c7fa78ff1bb3f150d0733bd00386d524d6f910bcf476953ef9a7a6
W3029772962,34,2020,en,0.9634181261062622,557a2fb760c6e8a6fa2dcf2cd3943f3f1bbfd706196b573199930ba73e2288e5
W3174606408,33,2020,en,0.9274764657020569,82e536e0b6eb632c2b5ed2a795b5a92304479925ce73d09a061fc04faacc5a4f
W2609161497,27,2015,en,0.9163076877593994,975b206c3f89526370ac386e3cc003e5acc2a4aef3e0c3f0bdd9393c5c0d2b62
W2072734225,27,2010,en,0.9251449704170227,e810fed0ab0bb3d6d60fc7dfb8c7ad7f075628721f392705b6a7f73b92c489ee
W2038399995,17,2010,en,0.9439939856529236,1be4e1619aea5133e35b1f53f17ef078e5a3367d3f63e26bd1c89473f97abcd0
W3142587646,31,2005,en,0.655383825302124,aa2e2cd5849babf7a60af5fc7a88b45b2087e5c6cb168e7ad65b2657256227a7
W2090311945,33,2005,en,0.9271698594093323,93e227d8d8ab9d42ab7aa7a56674cce0eca17fcaab2b31b5a596a7e39afb6401
W2768342786,33,2015,pt,0.9768739938735962,b50420c2374bbd3024739abce2d2bafbd59538c883a01c62d12392a5ac514915
W1996774915,11,2005,en,0.9789984226226807,99af0546481b53c6367f67922e5a0ca086220f57d230088d05074c84594d1bf7
W2168157496,11,2010,en,0.9431393146514893,5e36ec7d94c58a66394e0f2ab69ed652298aaef13a4daa5ed58d65420a381011
W1582480406,22,2000,en,0.9152637124061584,c713e1e166cfa04d133cd3eabce97cb310845d38450823b35fff9a63018b0624
W2943783796,31,2015,en,0.9488847851753235,b46366e29062c990e7bea65452e2d7a7fc44abc71b6239e52a5bb1e18374fb73
W2083853643,25,2005,en,0.8827056288719177,5fb4bb2f82e458a9c61e5c1a9b0928da3fa67fb8e8d88c41a781c9f0544435ef
W2990998906,33,2015,en,0.9343271851539612,a0ac9443f2b7d4218c9428096f3f2112be28728de24b4fc7a142d2e1d59455b4
W3011232044,17,2015,en,0.9229043126106262,44f08947e916c5644223f3fbac69fcac72e29a54ba499377e80b264d3c3343ed
W2103778019,17,2005,en,0.9387660026550293,c5eb4456c0d7591dc5d462ac57773426d0e9f3ac9b92fd78b4e893d198801dbd
W2618597482,22,2015,en,0.9379327893257141,cb2189a7fbc7b98f6ad54d5fdfdced404637baf03e36709f2bf25428b94c0dbf
W4312823949,17,2020,en,0.9166340827941895,6bece710942c21a103e7f15c5f5622462d66336aa457dab6f82e10906fe51702
W2302997665,22,2015,en,0.9128612279891968,1d4dfe40d93f902eb2a614fda7fe22275268aa2b00b16734dbcc443612d206c0
W2724456754,22,2015,en,0.9711781144142151,bae1f66bcc1401b4ff6c18f364feb0aff4f244dc43a31f055d4259d763201ea9
W4396879058,33,2020,en,0.9526116847991943,3feddc41b1bfe60318e9bb21c4082d4f5d223d3542695e1bc227e9fb494e148f
W2157626710,22,2005,en,0.9161604642868042,e9cce5d1da737d25f0965197750691d9d6f349bc7735b3dca48a0fb8f05c6f58
