metric,subfield_id,field_id,value_2000,value_2005,value_2010,value_2015,value_2020,endpoint_change,all_four_steps_increase
neighbors10,2734,27,0.4862152777777778,0.45361111111111097,0.46586805555555555,0.47229166666666667,0.4578993055555554,-0.028315972222222374,False
neighbors10,2735,27,0.43623263888888886,0.40597222222222223,0.43630208333333326,0.4325694444444445,0.4187673611111112,-0.017465277777777677,False
neighbors10,2736,27,0.4835590277777778,0.47569444444444436,0.44951388888888877,0.48604166666666665,0.4859027777777778,0.002343749999999978,False
neighbors10,2737,27,0.43253472222222217,0.42144097222222215,0.45390625,0.43237847222222214,0.4480902777777779,0.015555555555555711,False
neighbors10,2738,27,0.4315104166666667,0.3978125,0.41493055555555564,0.4082291666666667,0.4218923611111111,-0.00961805555555556,False
neighbors10,2739,27,0.4566666666666666,0.44046874999999996,0.4402604166666667,0.43647569444444445,0.4657986111111111,0.009131944444444484,False
neighbors10,2740,27,0.41453124999999996,0.4313888888888888,0.44170138888888894,0.42673611111111104,0.4180555555555556,0.0035243055555556624,False
neighbors10,2741,27,0.45987847222222233,0.4530208333333334,0.4363194444444445,0.4510590277777778,0.44152777777777774,-0.018350694444444593,False
neighbors10,2745,27,0.4410243055555555,0.45147569444444446,0.43319444444444444,0.4381076388888888,0.4502083333333334,0.009184027777777881,False
neighbors10,2746,27,0.41555555555555557,0.3943055555555556,0.38605902777777784,0.4023263888888889,0.4151215277777778,-0.0004340277777777901,False
neighbors10,2804,28,0.4515625,0.45213541666666685,0.4707291666666666,0.47486111111111107,0.4714409722222223,0.019878472222222332,False
neighbors10,2805,28,0.445451388888889,0.47446180555555556,0.45852430555555546,0.4834548611111111,0.49859375,0.05314236111111098,False
neighbors10,2808,28,0.48175347222222226,0.4808506944444445,0.4549131944444445,0.44494791666666667,0.48406249999999995,0.0023090277777776946,False
neighbors10,2916,29,0.42390625,0.46145833333333336,0.5049131944444443,0.47532986111111103,0.4748090277777779,0.05090277777777791,False
neighbors10,3003,30,0.4594270833333334,0.4241493055555555,0.4062326388888889,0.43052083333333346,0.4388368055555556,-0.020590277777777777,False
neighbors10,3004,30,0.4577951388888889,0.4512847222222222,0.43463541666666666,0.4412847222222221,0.4292881944444445,-0.028506944444444404,False
neighbors10,3005,30,0.4894618055555555,0.5296006944444446,0.49085069444444457,0.5076388888888889,0.490798611111111,0.001336805555555487,False
neighbors10,3103,31,0.39956597222222223,0.4177256944444444,0.41788194444444454,0.4374652777777777,0.4156944444444445,0.016128472222222245,False
neighbors10,3104,31,0.4505902777777779,0.4365104166666667,0.46911458333333333,0.47519097222222223,0.5418055555555557,0.09121527777777777,False
neighbors10,3106,31,0.42524305555555564,0.42737847222222225,0.45828125000000003,0.46151041666666665,0.44048611111111113,0.015243055555555496,False
neighbors10,3107,31,0.45107638888888896,0.45894097222222213,0.4521006944444445,0.42663194444444447,0.44598958333333333,-0.005086805555555629,False
neighbors10,3109,31,0.4055555555555554,0.41626736111111107,0.46458333333333335,0.46012152777777765,0.49378472222222225,0.08822916666666686,False
neighbors10,3203,32,0.4099479166666665,0.41322916666666665,0.3962847222222222,0.39118055555555553,0.39769097222222227,-0.012256944444444251,False
neighbors10,3204,32,0.43314236111111115,0.43423611111111116,0.4189756944444445,0.4548958333333332,0.43114583333333334,-0.0019965277777778123,False
neighbors10,3205,32,0.4712152777777777,0.4842187499999999,0.4675520833333334,0.47664930555555557,0.47190972222222227,0.000694444444444553,False
neighbors10,3207,32,0.4678819444444446,0.43885416666666677,0.44361111111111107,0.4363194444444444,0.43133680555555565,-0.03654513888888894,False
neighbors10,3304,33,0.39458333333333334,0.39965277777777786,0.3665798611111111,0.37927083333333333,0.35852430555555553,-0.03605902777777781,False
neighbors10,3312,33,0.3870138888888889,0.4015625000000001,0.41881944444444436,0.40078125,0.41651041666666666,0.02949652777777778,False
neighbors10,3320,33,0.37255208333333334,0.3950520833333334,0.38331597222222225,0.40814236111111113,0.40869791666666666,0.03614583333333332,False
neighbors10,3402,34,0.43168402777777776,0.42123263888888884,0.42008680555555566,0.4030381944444444,0.3857118055555556,-0.04597222222222214,False
neighbors10,3404,34,0.44362847222222224,0.4272916666666666,0.46520833333333333,0.45019097222222226,0.463125,0.019496527777777772,False
neighbors10,3504,35,0.42913194444444447,0.43248263888888877,0.45069444444444434,0.4449826388888888,0.4474305555555555,0.01829861111111103,False
neighbors10,3505,35,0.4242013888888889,0.41847222222222225,0.44697916666666665,0.42585069444444446,0.40835069444444433,-0.01585069444444459,False
neighbors10,3506,35,0.45395833333333335,0.46427083333333324,0.42032986111111115,0.42692708333333323,0.41986111111111113,-0.03409722222222222,False
neighbors10,3600,36,0.4002777777777778,0.3828125,0.3930902777777777,0.4078472222222222,0.3927777777777777,-0.007500000000000062,False
neighbors10,3604,36,0.49256944444444456,0.47855902777777776,0.48428819444444443,0.45069444444444445,0.4673437500000001,-0.025225694444444446,False
neighbors10,3616,36,0.45045138888888897,0.48053819444444446,0.4717187500000001,0.4961805555555556,0.49345486111111114,0.04300347222222217,False
neighbors25,1103,11,0.5436458333333333,0.5045416666666667,0.5428888888888889,0.5582013888888889,0.5341111111111113,-0.009534722222221959,False
neighbors25,1105,11,0.5703541666666666,0.571375,0.5779305555555554,0.5705486111111111,0.5683194444444445,-0.0020347222222221184,False
neighbors25,1106,11,0.5266041666666668,0.5353055555555555,0.5077638888888889,0.5463749999999999,0.5714027777777777,0.04479861111111094,False
neighbors25,1109,11,0.5106111111111111,0.5090694444444446,0.5179513888888889,0.5300416666666666,0.5255902777777777,0.014979166666666544,False
neighbors25,1110,11,0.498013888888889,0.5167777777777779,0.5475347222222222,0.5512777777777778,0.5459444444444445,0.047930555555555476,False
neighbors25,1202,12,0.4549722222222221,0.4524583333333333,0.44016666666666676,0.4841875,0.4792638888888888,0.02429166666666671,False
neighbors25,1203,12,0.517625,0.5362430555555555,0.5221944444444445,0.5414097222222222,0.5601875,0.04256249999999995,False
neighbors25,1204,12,0.4925486111111111,0.4712916666666667,0.5160277777777778,0.5162222222222222,0.5480624999999999,0.05551388888888881,False
neighbors25,1208,12,0.4693263888888888,0.48422916666666665,0.4975,0.5106319444444444,0.5437847222222222,0.0744583333333334,True
neighbors25,1211,12,0.5496319444444445,0.5192986111111111,0.5069027777777777,0.5219305555555555,0.5863194444444443,0.03668749999999976,False
neighbors25,1306,13,0.5333958333333333,0.5185486111111111,0.5074652777777777,0.49623611111111116,0.5268194444444444,-0.0065763888888888955,False
neighbors25,1307,13,0.5612499999999999,0.5885347222222223,0.580326388888889,0.5610069444444444,0.6254930555555557,0.06424305555555576,False
neighbors25,1311,13,0.5664375,0.5435763888888888,0.5732222222222223,0.5700069444444444,0.5410069444444443,-0.025430555555555734,False
neighbors25,1312,13,0.5218055555555555,0.5100347222222223,0.539826388888889,0.5301527777777777,0.5409027777777778,0.01909722222222232,False
neighbors25,1402,14,0.5072291666666666,0.5002847222222223,0.5012361111111111,0.5116805555555555,0.5276527777777779,0.02042361111111124,False
neighbors25,1404,14,0.5564791666666666,0.544326388888889,0.5275555555555556,0.5332361111111112,0.5094444444444445,-0.04703472222222216,False
neighbors25,1405,14,0.5419583333333334,0.5380069444444444,0.5299097222222223,0.5351388888888889,0.543923611111111,0.001965277777777552,False
neighbors25,1406,14,0.5157361111111111,0.5239027777777778,0.5375208333333334,0.5201041666666666,0.5207638888888889,0.005027777777777853,False
neighbors25,1407,14,0.527673611111111,0.5472708333333335,0.5522708333333334,0.5193194444444444,0.521375,-0.006298611111110963,False
neighbors25,1408,14,0.4967152777777777,0.4865486111111112,0.4883958333333333,0.49406944444444445,0.5042777777777778,0.0075625000000001386,False
neighbors25,1502,15,0.5210694444444446,0.4923333333333333,0.5025624999999999,0.49506250000000007,0.4982291666666667,-0.022840277777777862,False
neighbors25,1503,15,0.5288263888888888,0.5671458333333333,0.5357013888888889,0.5584583333333332,0.5547222222222222,0.02589583333333345,False
neighbors25,1507,15,0.6102708333333334,0.6027847222222223,0.5578402777777778,0.5831458333333333,0.5942500000000001,-0.016020833333333373,False
neighbors25,1508,15,0.6001527777777778,0.6008333333333333,0.600201388888889,0.5882986111111111,0.5900694444444444,-0.010083333333333333,False
neighbors25,1602,16,0.5400763888888889,0.529423611111111,0.5344652777777779,0.576548611111111,0.5526597222222224,0.012583333333333502,False
neighbors25,1604,16,0.5339027777777778,0.5712222222222223,0.6031458333333334,0.5278888888888889,0.5692152777777777,0.03531249999999986,False
neighbors25,1605,16,0.5102430555555555,0.5280833333333333,0.5051180555555556,0.5275625,0.5175555555555557,0.007312500000000166,False
neighbors25,1607,16,0.5358124999999999,0.5937013888888889,0.5914583333333333,0.5531180555555556,0.5596875,0.02387500000000009,False
neighbors25,1702,17,0.5344791666666666,0.5355694444444444,0.5324861111111111,0.5141319444444445,0.5191736111111112,-0.015305555555555461,False
neighbors25,1703,17,0.5329375,0.5465694444444444,0.5497083333333334,0.532701388888889,0.6084652777777777,0.07552777777777775,False
neighbors25,1705,17,0.5134652777777776,0.5141597222222222,0.5315694444444444,0.5103888888888888,0.5416458333333334,0.028180555555555764,False
neighbors25,1707,17,0.5155277777777777,0.5004652777777777,0.49893750000000003,0.5176319444444445,0.5141111111111111,-0.0014166666666666217,False
neighbors25,1708,17,0.5014166666666666,0.5222291666666666,0.5093333333333333,0.5012986111111111,0.5103263888888889,0.008909722222222305,False
neighbors25,1710,17,0.5697222222222222,0.5711875,0.5362222222222223,0.5614166666666667,0.5302083333333333,-0.03951388888888896,False
neighbors25,1711,17,0.5507361111111112,0.5629097222222222,0.5589930555555556,0.5709583333333333,0.5499722222222222,-0.0007638888888890083,False
neighbors25,1802,18,0.543875,0.5503472222222223,0.5508263888888889,0.5500763888888889,0.5473611111111112,0.0034861111111111898,False
neighbors25,1803,18,0.5188680555555555,0.5106597222222221,0.5417083333333335,0.5613611111111112,0.5363055555555556,0.017437500000000106,False
neighbors25,1804,18,0.541263888888889,0.5789375,0.560361111111111,0.5881180555555556,0.5975555555555556,0.05629166666666663,False
neighbors25,1902,19,0.5915208333333333,0.5914375,0.5974722222222222,0.5551111111111111,0.5885694444444444,-0.002951388888888906,False
neighbors25,1908,19,0.5623402777777777,0.5875069444444444,0.5764791666666668,0.6042847222222222,0.5998611111111113,0.03752083333333356,False
neighbors25,1910,19,0.6091944444444445,0.5960833333333334,0.5943125,0.6008055555555555,0.6182569444444445,0.009062499999999973,False
neighbors25,1911,19,0.540423611111111,0.5490902777777777,0.5428194444444443,0.5713055555555556,0.573875,0.03345138888888899,False
neighbors25,2000,20,0.5376666666666666,0.5354166666666667,0.5041180555555556,0.5465833333333334,0.5626805555555555,0.02501388888888889,False
neighbors25,2002,20,0.5033194444444443,0.5067777777777779,0.5071527777777777,0.4990555555555555,0.5268819444444445,0.023562500000000153,False
neighbors25,2003,20,0.5559722222222222,0.5683194444444445,0.5689305555555555,0.5646458333333333,0.5674444444444444,0.011472222222222217,False
neighbors25,2102,21,0.5568333333333334,0.5540347222222222,0.5504930555555555,0.5415833333333334,0.5602222222222222,0.0033888888888887747,False
neighbors25,2105,21,0.6236180555555555,0.6423194444444444,0.6287708333333332,0.6202222222222221,0.6370555555555556,0.013437500000000102,False
neighbors25,2202,22,0.5508402777777778,0.5628680555555555,0.5820069444444446,0.6127777777777779,0.5681458333333332,0.017305555555555463,False
neighbors25,2204,22,0.541486111111111,0.562125,0.5544444444444445,0.5849583333333335,0.5628958333333335,0.021409722222222483,False
neighbors25,2205,22,0.5154791666666666,0.5009722222222222,0.49120833333333336,0.5347777777777778,0.5557152777777777,0.04023611111111114,False
neighbors25,2206,22,0.539875,0.5486736111111112,0.5371527777777776,0.5719305555555556,0.5721319444444444,0.03225694444444438,False
neighbors25,2207,22,0.5361458333333334,0.5165138888888888,0.5320277777777778,0.5294097222222223,0.5367361111111111,0.000590277777777648,False
neighbors25,2208,22,0.5148124999999999,0.5515416666666667,0.5590208333333333,0.5614097222222223,0.6020347222222223,0.08722222222222242,True
neighbors25,2209,22,0.5440069444444445,0.5302013888888889,0.526375,0.5471388888888888,0.5306249999999999,-0.013381944444444627,False
neighbors25,2210,22,0.5193194444444444,0.5233055555555556,0.5140624999999999,0.5389236111111111,0.5250972222222223,0.005777777777777882,False
neighbors25,2211,22,0.5415347222222222,0.5593263888888887,0.5234027777777778,0.5392569444444445,0.5327638888888888,-0.008770833333333394,False
neighbors25,2212,22,0.5166805555555555,0.5357222222222222,0.552826388888889,0.5179583333333334,0.5403541666666667,0.023673611111111215,False
neighbors25,2213,22,0.5813263888888888,0.5567152777777779,0.5341527777777778,0.5976527777777779,0.5751111111111111,-0.006215277777777639,False
neighbors25,2215,22,0.5800416666666668,0.5519791666666666,0.5666249999999999,0.5922847222222222,0.6069375,0.02689583333333323,False
neighbors25,2303,23,0.5830694444444444,0.5599722222222222,0.5664444444444443,0.554076388888889,0.5632569444444445,-0.0198124999999999,False
neighbors25,2304,23,0.5652916666666666,0.5615555555555555,0.5483472222222221,0.5773888888888888,0.5553541666666667,-0.009937499999999932,False
neighbors25,2305,23,0.526,0.5466111111111112,0.5393680555555556,0.5449375,0.5408125,0.014812500000000006,False
neighbors25,2306,23,0.6080347222222222,0.6108888888888888,0.5894027777777778,0.5911458333333333,0.5650902777777779,-0.04294444444444434,False
neighbors25,2307,23,0.5254861111111111,0.5682291666666668,0.5536319444444444,0.5545486111111111,0.5729791666666666,0.0474930555555555,False
neighbors25,2308,23,0.5325347222222222,0.5420972222222222,0.5463958333333334,0.5545833333333333,0.5380138888888888,0.005479166666666591,False
neighbors25,2309,23,0.6024166666666667,0.5881597222222221,0.5863263888888889,0.5805416666666665,0.6047430555555556,0.0023263888888889195,False
neighbors25,2310,23,0.5465972222222223,0.5424305555555556,0.547125,0.5489027777777777,0.5307222222222221,-0.015875000000000195,False
neighbors25,2312,23,0.5643194444444444,0.5731875,0.5944305555555556,0.599138888888889,0.6142222222222221,0.04990277777777774,True
neighbors25,2403,24,0.5071388888888889,0.500375,0.49232638888888886,0.5005763888888889,0.5014166666666667,-0.005722222222222184,False
neighbors25,2404,24,0.5410277777777778,0.5197430555555556,0.5262777777777776,0.5601527777777777,0.5618611111111111,0.02083333333333337,False
neighbors25,2405,24,0.5146180555555555,0.513013888888889,0.4967847222222223,0.5288472222222222,0.5146597222222222,4.166666666671759e-05,False
neighbors25,2406,24,0.5500208333333332,0.5220347222222224,0.5478472222222223,0.5528958333333333,0.5744097222222223,0.024388888888889126,False
neighbors25,2502,25,0.5313472222222222,0.5631388888888889,0.5462708333333333,0.5410138888888889,0.543263888888889,0.011916666666666798,False
neighbors25,2504,25,0.5686111111111113,0.5449027777777778,0.5516527777777777,0.5915972222222222,0.5875833333333331,0.018972222222221835,False
neighbors25,2505,25,0.5249652777777778,0.5156388888888889,0.5521041666666666,0.5403958333333334,0.5719791666666667,0.04701388888888891,False
neighbors25,2507,25,0.5229930555555555,0.5458333333333333,0.5264027777777777,0.5300208333333333,0.5190972222222221,-0.0038958333333334316,False
neighbors25,2604,26,0.5246597222222223,0.5475138888888887,0.5409999999999999,0.5556041666666667,0.5953958333333335,0.07073611111111111,False
neighbors25,2608,26,0.455638888888889,0.48813888888888896,0.47148611111111116,0.46108333333333335,0.48396527777777776,0.028326388888888776,False
neighbors25,2610,26,0.49827083333333333,0.506173611111111,0.5097777777777778,0.4806736111111112,0.5027777777777779,0.0045069444444445494,False
neighbors25,2613,26,0.5318125,0.5391944444444444,0.5475069444444445,0.5606875,0.5667708333333332,0.0349583333333332,True
neighbors25,2705,27,0.5234444444444445,0.5144513888888889,0.527423611111111,0.4998402777777779,0.4940347222222221,-0.02940972222222238,False
neighbors25,2707,27,0.5146041666666666,0.5225555555555557,0.5139027777777778,0.5141180555555555,0.5558402777777778,0.04123611111111114,False
neighbors25,2712,27,0.5265277777777777,0.5115277777777778,0.5241944444444445,0.5074791666666665,0.5545555555555556,0.028027777777777874,False
neighbors25,2713,27,0.49724999999999997,0.5136180555555556,0.4994305555555556,0.5295902777777779,0.5372013888888889,0.03995138888888894,False
neighbors25,2720,27,0.527423611111111,0.5396180555555554,0.5266597222222222,0.4994652777777779,0.5002569444444445,-0.02716666666666656,False
neighbors25,2725,27,0.5404374999999999,0.5382291666666666,0.5706527777777778,0.5352430555555555,0.5135625,-0.02687499999999987,False
neighbors25,2728,27,0.5361458333333333,0.5166944444444445,0.5202361111111111,0.5556111111111111,0.5305069444444444,-0.005638888888888971,False
neighbors25,2730,27,0.5481111111111111,0.5413611111111111,0.5450625000000001,0.5218472222222222,0.528076388888889,-0.020034722222222134,False
neighbors25,2734,27,0.5516249999999999,0.5395902777777779,0.5452847222222221,0.5411180555555555,0.5353055555555555,-0.016319444444444442,False
neighbors25,2735,27,0.5200138888888889,0.4952013888888889,0.5313125000000001,0.5287222222222222,0.5221666666666667,0.0021527777777777812,False
neighbors25,2736,27,0.5534583333333334,0.5513611111111111,0.5281944444444444,0.5840555555555557,0.5597222222222222,0.006263888888888847,False
neighbors25,2737,27,0.5202222222222223,0.5026458333333333,0.5334583333333333,0.5119583333333334,0.536875,0.01665277777777774,False
neighbors25,2738,27,0.5177222222222222,0.4952847222222222,0.5169791666666667,0.5059444444444443,0.5084375000000001,-0.009284722222222097,False
neighbors25,2739,27,0.5196736111111111,0.531326388888889,0.5312569444444445,0.5249791666666668,0.5506180555555555,0.03094444444444444,False
neighbors25,2740,27,0.5126319444444445,0.5129861111111113,0.5189166666666667,0.5174236111111111,0.5207152777777776,0.00808333333333311,False
neighbors25,2741,27,0.5451597222222223,0.541048611111111,0.5178680555555556,0.5346388888888888,0.5408611111111111,-0.0042986111111111835,False
neighbors25,2745,27,0.5450555555555554,0.5498125,0.5347638888888889,0.5402222222222223,0.5504791666666666,0.005423611111111226,False
neighbors25,2746,27,0.5067083333333333,0.49363194444444464,0.4872986111111111,0.5048402777777778,0.5226319444444445,0.01592361111111118,False
neighbors25,2804,28,0.5479652777777777,0.5377083333333333,0.5513611111111112,0.5605069444444445,0.5611736111111111,0.013208333333333377,False
neighbors25,2805,28,0.5410555555555556,0.5527777777777777,0.5572430555555556,0.5680555555555555,0.5834097222222222,0.04235416666666658,True
neighbors25,2808,28,0.5765833333333332,0.572375,0.5501805555555555,0.5387430555555556,0.6224236111111112,0.045840277777777994,False
neighbors25,2916,29,0.5228750000000001,0.5460277777777778,0.5765208333333334,0.5711666666666665,0.589888888888889,0.06701388888888893,False
neighbors25,3003,30,0.6079583333333333,0.5890694444444444,0.5116875,0.5879861111111111,0.5845555555555556,-0.02340277777777766,False
neighbors25,3004,30,0.5506388888888889,0.5432291666666665,0.5237708333333334,0.5423125000000001,0.5344722222222222,-0.016166666666666663,False
neighbors25,3005,30,0.6101527777777777,0.6403541666666666,0.5896527777777778,0.606423611111111,0.5788055555555555,-0.03134722222222219,False
neighbors25,3103,31,0.5210347222222221,0.5280069444444444,0.534125,0.5495694444444444,0.5438472222222223,0.022812500000000124,False
neighbors25,3104,31,0.5764305555555554,0.5735833333333334,0.60575,0.6015416666666666,0.6867152777777779,0.11028472222222241,False
neighbors25,3106,31,0.5537152777777777,0.5257291666666666,0.5692916666666666,0.5766388888888889,0.5533472222222222,-0.00036805555555552427,False
neighbors25,3107,31,0.5516597222222223,0.5547083333333332,0.5341111111111111,0.5260486111111112,0.5533958333333332,0.0017361111111109384,False
neighbors25,3109,31,0.5218750000000001,0.5292847222222222,0.5651736111111111,0.588576388888889,0.6059444444444444,0.08406944444444431,True
neighbors25,3203,32,0.5168194444444445,0.5225277777777777,0.5073125,0.5022430555555556,0.5064583333333333,-0.010361111111111154,False
neighbors25,3204,32,0.5543472222222223,0.5497916666666667,0.5328888888888889,0.5515486111111111,0.5333611111111112,-0.02098611111111115,False
neighbors25,3205,32,0.5589097222222221,0.5871875,0.5629861111111112,0.5831597222222222,0.5655763888888891,0.006666666666666932,False
neighbors25,3207,32,0.5509027777777777,0.5225763888888888,0.5356527777777778,0.5234027777777778,0.5328888888888889,-0.018013888888888885,False
neighbors25,3304,33,0.5172083333333334,0.5122430555555555,0.48697222222222225,0.4989861111111111,0.48468749999999994,-0.03252083333333344,False
neighbors25,3312,33,0.49536111111111114,0.5200069444444446,0.5095972222222223,0.5115902777777778,0.5229027777777777,0.027541666666666575,False
neighbors25,3320,33,0.49322222222222223,0.5123055555555556,0.4964097222222222,0.5177708333333334,0.5161736111111112,0.022951388888888924,False
neighbors25,3402,34,0.5240555555555555,0.5291944444444445,0.5218472222222222,0.5020833333333332,0.49947916666666664,-0.024576388888888856,False
neighbors25,3404,34,0.5353055555555557,0.5194791666666667,0.53525,0.5479097222222223,0.5362569444444444,0.0009513888888886823,False
neighbors25,3504,35,0.5295833333333333,0.5196319444444444,0.5434375,0.5428402777777778,0.5517083333333332,0.02212499999999995,False
neighbors25,3505,35,0.5377847222222222,0.5335138888888888,0.5513333333333333,0.5531736111111112,0.5294930555555557,-0.008291666666666475,False
neighbors25,3506,35,0.5457013888888891,0.5504930555555556,0.5199861111111111,0.5297013888888888,0.520076388888889,-0.02562500000000012,False
neighbors25,3600,36,0.5007152777777778,0.4891180555555556,0.49877777777777776,0.5104375,0.5054930555555556,0.00477777777777777,False
neighbors25,3604,36,0.565826388888889,0.5560694444444445,0.568625,0.5513541666666666,0.5716319444444444,0.005805555555555397,False
neighbors25,3616,36,0.5419375,0.5633541666666667,0.5638680555555555,0.5779236111111111,0.6207847222222221,0.07884722222222218,True
neighbors50,1103,11,0.6667916666666667,0.6409826388888888,0.6703784722222224,0.68359375,0.6699861111111112,0.0031944444444444997,False
neighbors50,1105,11,0.6779756944444444,0.6744930555555555,0.68846875,0.6838472222222222,0.6769097222222221,-0.0010659722222222667,False
neighbors50,1106,11,0.6357604166666667,0.6525277777777778,0.6327708333333333,0.6561562499999999,0.67153125,0.03577083333333331,False
neighbors50,1109,11,0.6534444444444444,0.6344826388888889,0.6438784722222222,0.6459201388888889,0.6409305555555556,-0.012513888888888824,False
neighbors50,1110,11,0.6310451388888888,0.6432048611111111,0.6571041666666667,0.66184375,0.6552118055555556,0.02416666666666678,False
neighbors50,1202,12,0.5887847222222222,0.6034444444444444,0.5850173611111111,0.6355312500000001,0.618736111111111,0.02995138888888882,False
neighbors50,1203,12,0.6274826388888889,0.650451388888889,0.6517291666666665,0.6629791666666667,0.6778090277777779,0.05032638888888896,True
neighbors50,1204,12,0.6204409722222222,0.6028506944444445,0.6289861111111111,0.6319374999999998,0.6618923611111112,0.041451388888888996,False
neighbors50,1208,12,0.6170520833333334,0.6337916666666666,0.6436423611111112,0.6491388888888889,0.6873298611111112,0.07027777777777777,True
neighbors50,1211,12,0.6861458333333332,0.65703125,0.6628715277777778,0.6659340277777778,0.6898263888888888,0.003680555555555576,False
neighbors50,1306,13,0.6467916666666668,0.6351006944444444,0.6340763888888888,0.6370729166666667,0.6518784722222223,0.005086805555555518,False
neighbors50,1307,13,0.6826145833333334,0.6773402777777777,0.67803125,0.6648229166666667,0.689045138888889,0.006430555555555606,False
neighbors50,1311,13,0.6540208333333333,0.64096875,0.6603368055555555,0.6566423611111111,0.6461319444444444,-0.007888888888888834,False
neighbors50,1312,13,0.6322013888888889,0.6296979166666667,0.640548611111111,0.6434583333333332,0.6560347222222223,0.023833333333333373,False
neighbors50,1402,14,0.63828125,0.6305729166666667,0.6323819444444444,0.6433402777777778,0.6719236111111111,0.033642361111111074,False
neighbors50,1404,14,0.6687708333333334,0.66621875,0.656625,0.6570555555555555,0.637888888888889,-0.030881944444444476,False
neighbors50,1405,14,0.6530451388888889,0.6657291666666667,0.6494131944444445,0.6610902777777778,0.675326388888889,0.02228125000000003,False
neighbors50,1406,14,0.6461631944444445,0.648357638888889,0.6575868055555555,0.6445659722222222,0.6612222222222222,0.015059027777777678,False
neighbors50,1407,14,0.6524270833333334,0.6700243055555555,0.6718472222222223,0.6590590277777777,0.6575208333333333,0.005093749999999897,False
neighbors50,1408,14,0.6364097222222223,0.6216076388888889,0.6280416666666665,0.62675,0.636548611111111,0.00013888888888879958,False
neighbors50,1502,15,0.6436979166666668,0.6359131944444445,0.6404583333333332,0.6389861111111111,0.6471631944444444,0.003465277777777609,False
neighbors50,1503,15,0.6575138888888888,0.7022951388888887,0.6593680555555556,0.6782777777777779,0.6766805555555555,0.019166666666666665,False
neighbors50,1507,15,0.7343298611111112,0.7233750000000001,0.7001666666666667,0.7157291666666667,0.7196041666666667,-0.014725694444444493,False
neighbors50,1508,15,0.7582013888888889,0.7205868055555555,0.7608472222222221,0.7422916666666667,0.7268576388888889,-0.031343750000000004,False
neighbors50,1602,16,0.65559375,0.6481284722222223,0.6358298611111112,0.6663611111111112,0.6477881944444444,-0.007805555555555621,False
neighbors50,1604,16,0.6611111111111111,0.6789375,0.7020138888888888,0.6503854166666666,0.6886666666666668,0.027555555555555666,False
neighbors50,1605,16,0.6426493055555556,0.6632951388888889,0.6394131944444446,0.6549756944444444,0.6458645833333333,0.0032152777777777475,False
neighbors50,1607,16,0.6527395833333335,0.6718993055555557,0.6771875,0.6619756944444445,0.671701388888889,0.01896180555555549,False
neighbors50,1702,17,0.6409930555555556,0.6489618055555556,0.641170138888889,0.629642361111111,0.6446354166666667,0.0036423611111110477,False
neighbors50,1703,17,0.6455381944444444,0.6409479166666667,0.6481597222222223,0.63496875,0.6937222222222221,0.04818402777777775,False
neighbors50,1705,17,0.6535520833333333,0.6537395833333334,0.6593368055555556,0.6421875,0.6581666666666668,0.004614583333333533,False
neighbors50,1707,17,0.6502256944444446,0.6419027777777777,0.6366145833333333,0.6441180555555556,0.6510243055555556,0.0007986111111110139,False
neighbors50,1708,17,0.6302708333333333,0.6427673611111111,0.644670138888889,0.6396145833333334,0.6484479166666666,0.018177083333333233,False
neighbors50,1710,17,0.67834375,0.6850659722222223,0.6469965277777778,0.6722118055555556,0.6516006944444445,-0.02674305555555556,False
neighbors50,1711,17,0.6529687500000001,0.6584826388888889,0.6554340277777778,0.6533541666666667,0.6511423611111111,-0.0018263888888889745,False
neighbors50,1802,18,0.6429027777777778,0.6515,0.6565972222222223,0.6686909722222223,0.6816388888888889,0.03873611111111108,True
neighbors50,1803,18,0.6471215277777778,0.6427569444444445,0.6611006944444444,0.6664618055555556,0.6496145833333333,0.002493055555555568,False
neighbors50,1804,18,0.6628263888888889,0.6761076388888888,0.6697777777777778,0.6935972222222223,0.6973194444444444,0.034493055555555485,False
neighbors50,1902,19,0.68721875,0.6977604166666665,0.6878958333333333,0.68146875,0.6978090277777779,0.010590277777777879,False
neighbors50,1908,19,0.6715451388888889,0.6938680555555555,0.6884548611111111,0.7080729166666667,0.7234548611111111,0.05190972222222223,False
neighbors50,1910,19,0.7075555555555556,0.7106180555555556,0.70840625,0.7112152777777778,0.7169305555555555,0.009374999999999911,False
neighbors50,1911,19,0.6752118055555555,0.6726354166666668,0.6741666666666667,0.6778819444444444,0.6886666666666668,0.013454861111111271,False
neighbors50,2000,20,0.6636597222222222,0.669045138888889,0.636375,0.660892361111111,0.6835208333333334,0.019861111111111107,False
neighbors50,2002,20,0.6295729166666666,0.6279618055555556,0.628107638888889,0.6213437500000002,0.6503055555555555,0.020732638888888877,False
neighbors50,2003,20,0.6791805555555556,0.697951388888889,0.6914930555555555,0.6828090277777777,0.6863090277777778,0.007128472222222237,False
neighbors50,2102,21,0.6734930555555555,0.6803645833333335,0.6715729166666667,0.6731041666666666,0.6956423611111111,0.02214930555555561,False
neighbors50,2105,21,0.7013402777777779,0.7441562500000001,0.7377291666666667,0.7383298611111111,0.740642361111111,0.03930208333333318,False
neighbors50,2202,22,0.6435798611111111,0.6397743055555556,0.6634340277777778,0.6930694444444445,0.6636875,0.02010763888888889,False
neighbors50,2204,22,0.6494930555555556,0.6617291666666667,0.6548611111111111,0.6676875,0.6666041666666666,0.017111111111110966,False
